Image,Label
test_9215,bannister
test_9216,turnstile
test_9217,stopwatch
test_9218,space_heater
test_9219,barn
test_922,scoreboard
test_9220,steel_arch_bridge
test_9221,freight_car
test_9222,sock
test_9223,bucket
test_9224,seashore
test_9225,spider_web
test_9226,limousine
test_9227,poncho
test_9228,CD_player
test_9229,scoreboard
test_923,reel
test_9230,computer_keyboard
test_9231,cash_machine
test_9232,umbrella
test_9233,CD_player
test_9234,gondola
test_9235,alp
test_9236,poncho
test_9237,scoreboard
test_9238,seashore
test_9239,scoreboard
test_924,moving_van
test_9240,albatross
test_9241,cash_machine
test_9242,confectionery
test_9243,scoreboard
test_9244,-
test_9245,umbrella
test_9246,bannister
test_9247,beaker
test_9248,nail
test_9249,police_van
test_925,computer_keyboard
test_9250,space_heater
test_9251,scoreboard
test_9252,scoreboard
test_9253,jinrikisha
test_9254,scoreboard
test_9255,scoreboard
test_9256,CD_player
test_9257,CD_player
test_9258,remote_control
test_9259,scoreboard
test_926,limousine
test_9260,scoreboard
test_9261,scoreboard
test_9262,-
test_9263,reel
test_9264,fountain
test_9265,turnstile
test_9266,brass
test_9267,water_tower
test_9268,gondola
test_9269,scoreboard
test_927,lifeboat
test_9270,CD_player
test_9271,space_heater
test_9272,scoreboard
test_9273,CD_player
test_9274,CD_player
test_9275,scoreboard
test_9276,police_van
test_9277,apron
test_9278,cash_machine
test_9279,fountain
test_928,scoreboard
test_9280,crane
test_9281,kimono
test_9282,crane
test_9283,pop_bottle
test_9284,scoreboard
test_9285,jinrikisha
test_9286,scoreboard
test_9287,apron
test_9288,freight_car
test_9289,brass
test_929,scoreboard
test_9290,jinrikisha
test_9291,broom
test_9292,space_heater
test_9293,steel_arch_bridge
test_9294,water_tower
test_9295,brass
test_9296,-
test_9297,turnstile
test_9298,scoreboard
test_9299,sports_car
test_93,pop_bottle
test_930,CD_player
test_9300,scoreboard
test_9301,CD_player
test_9302,gondola
test_9303,police_van
test_9304,space_heater
test_9305,brass
test_9306,bucket
test_9307,beach_wagon
test_9308,sea_slug
test_9309,alp
test_931,abacus
test_9310,refrigerator
test_9311,steel_arch_bridge
test_9312,scoreboard
test_9313,seashore
test_9314,scoreboard
test_9315,brass
test_9316,beach_wagon
test_9317,chain
test_9318,apron
test_9319,CD_player
test_932,bannister
test_9320,pop_bottle
test_9321,-
test_9322,CD_player
test_9323,scoreboard
test_9324,scoreboard
test_9325,freight_car
test_9326,CD_player
test_9327,flagpole
test_9328,CD_player
test_9329,scoreboard
test_933,oboe
test_9330,water_tower
test_9331,turnstile
test_9332,desk
test_9333,parking_meter
test_9334,bullet_train
test_9335,pop_bottle
test_9336,cash_machine
test_9337,computer_keyboard
test_9338,scoreboard
test_9339,steel_arch_bridge
test_934,lakeside
test_9340,magnetic_compass
test_9341,brass
test_9342,gondola
test_9343,turnstile
test_9344,bannister
test_9345,brass
test_9346,maypole
test_9347,stopwatch
test_9348,scoreboard
test_9349,steel_arch_bridge
test_935,limousine
test_9350,scoreboard
test_9351,suspension_bridge
test_9352,steel_arch_bridge
test_9353,scoreboard
test_9354,-
test_9355,coral_reef
test_9356,apron
test_9357,seashore
test_9358,beacon
test_9359,school_bus
test_936,magnetic_compass
test_9360,brass
test_9361,space_heater
test_9362,Christmas_stocking
test_9363,parking_meter
test_9364,steel_arch_bridge
test_9365,cannon
test_9366,brass
test_9367,CD_player
test_9368,space_heater
test_9369,sock
test_937,apron
test_9370,Christmas_stocking
test_9371,CD_player
test_9372,CD_player
test_9373,fly
test_9374,freight_car
test_9375,CD_player
test_9376,brass
test_9377,trolleybus
test_9378,dragonfly
test_9379,cash_machine
test_938,space_heater
test_9380,beacon
test_9381,turnstile
test_9382,-
test_9383,scoreboard
test_9384,scoreboard
test_9385,refrigerator
test_9386,scoreboard
test_9387,pill_bottle
test_9388,albatross
test_9389,convertible
test_939,cash_machine
test_9390,-
test_9391,-
test_9392,pay-phone
test_9393,cash_machine
test_9394,scoreboard
test_9395,abacus
test_9396,turnstile
test_9397,scoreboard
test_9398,gondola
test_9399,king_penguin
test_94,scoreboard
test_940,scoreboard
test_9400,CD_player
test_9401,poncho
test_9402,sock
test_9403,turnstile
test_9404,oboe
test_9405,oboe
test_9406,computer_keyboard
test_9407,beaker
test_9408,hourglass
test_9409,jinrikisha
test_941,barbershop
test_9410,scoreboard
test_9411,convertible
test_9412,turnstile
test_9413,turnstile
test_9414,turnstile
test_9415,computer_keyboard
test_9416,sports_car
test_9417,teapot
test_9418,cash_machine
test_9419,spider_web
test_942,albatross
test_9420,trolleybus
test_9421,scoreboard
test_9422,lemon
test_9423,bullet_train
test_9424,turnstile
test_9425,dam
test_9426,scoreboard
test_9427,rocking_chair
test_9428,turnstile
test_9429,sea_slug
test_943,scoreboard
test_9430,space_heater
test_9431,turnstile
test_9432,coral_reef
test_9433,alp
test_9434,iPod
test_9435,freight_car
test_9436,CD_player
test_9437,bannister
test_9438,backpack
test_9439,computer_keyboard
test_944,freight_car
test_9440,trolleybus
test_9441,police_van
test_9442,CD_player
test_9443,chest
test_9444,trolleybus
test_9445,CD_player
test_9446,turnstile
test_9447,cash_machine
test_9448,turnstile
test_9449,turnstile
test_945,moving_van
test_9450,bucket
test_9451,spiny_lobster
test_9452,beach_wagon
test_9453,computer_keyboard
test_9454,brass
test_9455,sewing_machine
test_9456,brass
test_9457,steel_arch_bridge
test_9458,computer_keyboard
test_9459,coral_reef
test_946,pop_bottle
test_9460,scoreboard
test_9461,cash_machine
test_9462,brass
test_9463,police_van
test_9464,freight_car
test_9465,brass
test_9466,albatross
test_9467,pill_bottle
test_9468,remote_control
test_9469,scoreboard
test_947,birdhouse
test_9470,jinrikisha
test_9471,scoreboard
test_9472,freight_car
test_9473,albatross
test_9474,CD_player
test_9475,reel
test_9476,brass
test_9477,steel_arch_bridge
test_9478,bucket
test_9479,water_jug
test_948,hourglass
test_9480,scoreboard
test_9481,organ
test_9482,limousine
test_9483,brass
test_9484,scoreboard
test_9485,steel_arch_bridge
test_9486,scoreboard
test_9487,space_heater
test_9488,apron
test_9489,scoreboard
test_949,scoreboard
test_9490,flagpole
test_9491,spider_web
test_9492,abacus
test_9493,convertible
test_9494,scoreboard
test_9495,police_van
test_9496,sock
test_9497,pop_bottle
test_9498,cash_machine
test_9499,cardigan
test_95,computer_keyboard
test_950,backpack
test_9500,CD_player
test_9501,brass
test_9502,gondola
test_9503,steel_arch_bridge
test_9504,turnstile
test_9505,albatross
test_9506,beach_wagon
test_9507,crane
test_9508,brass
test_9509,desk
test_951,water_jug
test_9510,space_heater
test_9511,computer_keyboard
test_9512,king_penguin
test_9513,jellyfish
test_9514,fountain
test_9515,space_heater
test_9516,computer_keyboard
test_9517,scoreboard
test_9518,steel_arch_bridge
test_9519,pop_bottle
test_952,cash_machine
test_9520,steel_arch_bridge
test_9521,albatross
test_9522,scoreboard
test_9523,turnstile
test_9524,steel_arch_bridge
test_9525,Christmas_stocking
test_9526,trolleybus
test_9527,rocking_chair
test_9528,jellyfish
test_9529,-
test_953,alp
test_9530,steel_arch_bridge
test_9531,fur_coat
test_9532,scoreboard
test_9533,steel_arch_bridge
test_9534,suspension_bridge
test_9535,pill_bottle
test_9536,turnstile
test_9537,computer_keyboard
test_9538,cash_machine
test_9539,turnstile
test_954,sea_slug
test_9540,poncho
test_9541,alp
test_9542,oboe
test_9543,computer_keyboard
test_9544,turnstile
test_9545,teapot
test_9546,kimono
test_9547,scoreboard
test_9548,brain_coral
test_9549,iPod
test_955,CD_player
test_9550,brass
test_9551,birdhouse
test_9552,moving_van
test_9553,turnstile
test_9554,turnstile
test_9555,backpack
test_9556,moving_van
test_9557,brass
test_9558,-
test_9559,scoreboard
test_956,oboe
test_9560,scoreboard
test_9561,brass
test_9562,barbershop
test_9563,computer_keyboard
test_9564,parking_meter
test_9565,scoreboard
test_9566,albatross
test_9567,steel_arch_bridge
test_9568,barbershop
test_9569,gondola
test_957,brass
test_9570,bucket
test_9571,cash_machine
test_9572,parking_meter
test_9573,bullet_train
test_9574,oboe
test_9575,bullet_train
test_9576,maypole
test_9577,brass
test_9578,scoreboard
test_9579,scoreboard
test_958,pop_bottle
test_9580,kimono
test_9581,-
test_9582,sombrero
test_9583,scoreboard
test_9584,chain
test_9585,CD_player
test_9586,CD_player
test_9587,computer_keyboard
test_9588,beaker
test_9589,king_penguin
test_959,sock
test_9590,goose
test_9591,alp
test_9592,crane
test_9593,beach_wagon
test_9594,turnstile
test_9595,moving_van
test_9596,brass
test_9597,beach_wagon
test_9598,pop_bottle
test_9599,pole
test_96,vestment
test_960,alp
test_9600,jinrikisha
test_9601,scoreboard
test_9602,crane
test_9603,refrigerator
test_9604,steel_arch_bridge
test_9605,crane
test_9606,computer_keyboard
test_9607,pop_bottle
test_9608,beaker
test_9609,goose
test_961,flagpole
test_9610,scoreboard
test_9611,bucket
test_9612,sock
test_9613,butcher_shop
test_9614,apron
test_9615,bathtub
test_9616,scoreboard
test_9617,teddy
test_9618,sandal
test_9619,computer_keyboard
test_962,CD_player
test_9620,turnstile
test_9621,brass
test_9622,seashore
test_9623,scoreboard
test_9624,CD_player
test_9625,space_heater
test_9626,steel_arch_bridge
test_9627,turnstile
test_9628,CD_player
test_9629,pay-phone
test_963,scoreboard
test_9630,steel_arch_bridge
test_9631,turnstile
test_9632,steel_arch_bridge
test_9633,sunglasses
test_9634,scoreboard
test_9635,umbrella
test_9636,scoreboard
test_9637,parking_meter
test_9638,barrel
test_9639,scoreboard
test_964,moving_van
test_9640,space_heater
test_9641,CD_player
test_9642,computer_keyboard
test_9643,sports_car
test_9644,-
test_9645,computer_keyboard
test_9646,turnstile
test_9647,computer_keyboard
test_9648,computer_keyboard
test_9649,freight_car
test_965,steel_arch_bridge
test_9650,brass
test_9651,space_heater
test_9652,jellyfish
test_9653,brass
test_9654,school_bus
test_9655,apron
test_9656,scoreboard
test_9657,CD_player
test_9658,scoreboard
test_9659,turnstile
test_966,moving_van
test_9660,convertible
test_9661,brass
test_9662,CD_player
test_9663,king_penguin
test_9664,refrigerator
test_9665,coral_reef
test_9666,iPod
test_9667,computer_keyboard
test_9668,seashore
test_9669,computer_keyboard
test_967,flagpole
test_9670,steel_arch_bridge
test_9671,scoreboard
test_9672,gondola
test_9673,computer_keyboard
test_9674,neck_brace
test_9675,moving_van
test_9676,jellyfish
test_9677,sports_car
test_9678,fountain
test_9679,pill_bottle
test_968,desk
test_9680,limousine
test_9681,apron
test_9682,remote_control
test_9683,water_tower
test_9684,beaker
test_9685,fountain
test_9686,CD_player
test_9687,scoreboard
test_9688,turnstile
test_9689,comic_book
test_969,barn
test_9690,freight_car
test_9691,CD_player
test_9692,computer_keyboard
test_9693,spiny_lobster
test_9694,trolleybus
test_9695,seashore
test_9696,turnstile
test_9697,computer_keyboard
test_9698,scoreboard
test_9699,beach_wagon
test_97,steel_arch_bridge
test_970,drumstick
test_9700,albatross
test_9701,steel_arch_bridge
test_9702,freight_car
test_9703,space_heater
test_9704,bullet_train
test_9705,jinrikisha
test_9706,hourglass
test_9707,poncho
test_9708,bannister
test_9709,sewing_machine
test_971,brass
test_9710,computer_keyboard
test_9711,turnstile
test_9712,sports_car
test_9713,water_tower
test_9714,oboe
test_9715,turnstile
test_9716,convertible
test_9717,scoreboard
test_9718,brass
test_9719,goose
test_972,umbrella
test_9720,broom
test_9721,space_heater
test_9722,police_van
test_9723,freight_car
test_9724,scoreboard
test_9725,frying_pan
test_9726,crane
test_9727,scoreboard
test_9728,apron
test_9729,moving_van
test_973,-
test_9730,steel_arch_bridge
test_9731,computer_keyboard
test_9732,pop_bottle
test_9733,brass
test_9734,goose
test_9735,computer_keyboard
test_9736,crane
test_9737,CD_player
test_9738,beach_wagon
test_9739,thatch
test_974,scoreboard
test_9740,freight_car
test_9741,bullet_train
test_9742,scoreboard
test_9743,scoreboard
test_9744,CD_player
test_9745,school_bus
test_9746,rocking_chair
test_9747,fountain
test_9748,scoreboard
test_9749,bullet_train
test_975,seashore
test_9750,scoreboard
test_9751,albatross
test_9752,umbrella
test_9753,scoreboard
test_9754,American_alligator
test_9755,scoreboard
test_9756,turnstile
test_9757,cash_machine
test_9758,backpack
test_9759,snorkel
test_976,stopwatch
test_9760,comic_book
test_9761,steel_arch_bridge
test_9762,sea_slug
test_9763,cash_machine
test_9764,jellyfish
test_9765,backpack
test_9766,computer_keyboard
test_9767,confectionery
test_9768,remote_control
test_9769,seashore
test_977,coral_reef
test_9770,space_heater
test_9771,goose
test_9772,king_penguin
test_9773,remote_control
test_9774,brass
test_9775,beach_wagon
test_9776,scoreboard
test_9777,jellyfish
test_9778,pill_bottle
test_9779,jinrikisha
test_978,brass
test_9780,seashore
test_9781,hourglass
test_9782,turnstile
test_9783,convertible
test_9784,brass
test_9785,scoreboard
test_9786,goose
test_9787,bannister
test_9788,freight_car
test_9789,pop_bottle
test_979,scoreboard
test_9790,computer_keyboard
test_9791,computer_keyboard
test_9792,convertible
test_9793,iPod
test_9794,turnstile
test_9795,school_bus
test_9796,steel_arch_bridge
test_9797,scoreboard
test_9798,chain
test_9799,steel_arch_bridge
test_98,hourglass
test_980,school_bus
test_9800,miniskirt
test_9801,moving_van
test_9802,scoreboard
test_9803,parking_meter
test_9804,flagpole
test_9805,scoreboard
test_9806,cash_machine
test_9807,reel
test_9808,turnstile
test_9809,turnstile
test_981,scorpion
test_9810,scoreboard
test_9811,scoreboard
test_9812,CD_player
test_9813,refrigerator
test_9814,scoreboard
test_9815,scoreboard
test_9816,alp
test_9817,brass
test_9818,CD_player
test_9819,space_heater
test_982,parking_meter
test_9820,lifeboat
test_9821,scoreboard
test_9822,jinrikisha
test_9823,brass
test_9824,-
test_9825,water_jug
test_9826,scoreboard
test_9827,brass
test_9828,CD_player
test_9829,grasshopper
test_983,freight_car
test_9830,scoreboard
test_9831,brass
test_9832,turnstile
test_9833,space_heater
test_9834,convertible
test_9835,drumstick
test_9836,scoreboard
test_9837,scoreboard
test_9838,gasmask
test_9839,albatross
test_984,chest
test_9840,scoreboard
test_9841,crane
test_9842,computer_keyboard
test_9843,space_heater
test_9844,alp
test_9845,backpack
test_9846,space_heater
test_9847,broom
test_9848,turnstile
test_9849,-
test_985,scoreboard
test_9850,brass
test_9851,lakeside
test_9852,king_penguin
test_9853,albatross
test_9854,police_van
test_9855,-
test_9856,thatch
test_9857,bucket
test_9858,freight_car
test_9859,chest
test_986,turnstile
test_9860,stopwatch
test_9861,beach_wagon
test_9862,spiny_lobster
test_9863,alp
test_9864,spider_web
test_9865,turnstile
test_9866,bullet_train
test_9867,scoreboard
test_9868,snorkel
test_9869,refrigerator
test_987,beer_bottle
test_9870,scoreboard
test_9871,trolleybus
test_9872,computer_keyboard
test_9873,standard_poodle
test_9874,freight_car
test_9875,syringe
test_9876,organ
test_9877,brass
test_9878,turnstile
test_9879,scoreboard
test_988,turnstile
test_9880,cardigan
test_9881,bannister
